date,cumulative_gains
2020-04-01,4758388.1027
2020-04-02,4758388.1027
2020-04-03,4758388.1027
2020-04-06,4758388.1027
2020-04-07,4758388.1027
2020-04-08,4758388.1027
2020-04-09,4758388.1027
2020-04-10,4758388.1027
2020-04-13,4758388.1027
2020-04-14,4758388.1027
2020-04-15,4758388.1027
2020-04-16,4758388.1027
2020-04-17,4758388.1027
2020-04-20,4758388.1027
2020-04-21,4758388.1027
2020-04-22,4758388.1027
2020-04-23,4758388.1027
2020-04-24,4758388.1027
2020-04-27,4758388.1027
2020-04-28,4758388.1027
2020-04-30,4758388.1027
2020-05-01,4758388.1027
2020-05-07,4722483.824
2020-05-08,4722483.824
2020-05-11,4722483.824
2020-05-12,4722483.824
2020-05-13,4722483.824
2020-05-14,4722483.824
2020-05-15,4699342.289000001
2020-05-18,4699342.289000001
2020-05-19,4699342.289000001
2020-05-20,4699342.289000001
2020-05-21,4699342.289000001
2020-05-22,4699342.289000001
2020-05-25,4699342.289000001
2020-05-26,4699342.289000001
2020-05-27,4699342.289000001
2020-05-28,4699342.289000001
2020-05-29,4699342.289000001
2020-06-01,4699342.289000001
2020-06-02,4699342.289000001
2020-06-03,4699342.289000001
2020-06-04,4699342.289000001
2020-06-05,4699342.289000001
2020-06-08,4699342.289000001
2020-06-09,4699342.289000001
2020-06-10,4699342.289000001
2020-06-11,4699342.289000001
2020-06-12,4699342.289000001
2020-06-15,4699342.289000001
2020-06-16,4699342.289000001
2020-06-17,4699342.289000001
2020-06-18,4699342.289000001
2020-06-19,4699342.289000001
2020-06-22,4699342.289000001
2020-06-23,4699342.289000001
2020-06-24,4699342.289000001
2020-06-25,4699342.289000001
2020-06-26,4699342.289000001
2020-06-29,4699342.289000001
2020-06-30,4699342.289000001
2020-07-01,4699342.289000001
2020-07-02,4699342.289000001
2020-07-03,4699342.289000001
2020-07-06,4699342.289000001
2020-07-07,4699342.289000001
2020-07-08,4699342.289000001
2020-07-09,4699342.289000001
2020-07-10,4699342.289000001
2020-07-13,4715653.241700001
2020-07-14,4749453.241700001
2020-07-15,4749453.241700001
2020-07-16,4749453.241700001
2020-07-17,4749453.241700001
2020-07-20,4749453.241700001
2020-07-21,4749453.241700001
2020-07-22,4749453.241700001
2020-07-27,4749453.241700001
2020-07-28,4749453.241700001
2020-07-29,4710806.053000001
2020-07-30,4710806.053000001
2020-07-31,4710806.053000001
2020-08-03,4710806.053000001
2020-08-04,4797624.836000001
2020-08-05,4797624.836000001
2020-08-06,4797624.836000001
2020-08-07,4797624.836000001
2020-08-11,4797624.836000001
2020-08-12,4797624.836000001
2020-08-13,4797624.836000001
2020-08-14,4797624.836000001
2020-08-17,4797624.836000001
2020-08-18,4797624.836000001
2020-08-19,4797624.836000001
2020-08-20,4797624.836000001
2020-08-21,4797624.836000001
2020-08-24,4797624.836000001
2020-08-25,4797624.836000001
2020-08-26,4797624.836000001
2020-08-27,4797624.836000001
2020-08-28,4797624.836000001
2020-08-31,4797624.836000001
2020-09-01,4797624.836000001
2020-09-02,4797624.836000001
2020-09-03,4797624.836000001
2020-09-04,4797624.836000001
2020-09-07,4797624.836000001
2020-09-08,4797624.836000001
2020-09-09,4797624.836000001
2020-09-10,4797624.836000001
2020-09-11,4861169.693600001
2020-09-14,4861169.693600001
2020-09-15,4861169.693600001
2020-09-16,4861169.693600001
2020-09-17,4861169.693600001
2020-09-18,4861169.693600001
2020-09-23,4861169.693600001
2020-09-24,4861169.693600001
2020-09-25,4861169.693600001
2020-09-28,4861169.693600001
2020-09-29,4861169.693600001
2020-09-30,4796664.693600001
2020-10-02,4809121.958500001
2020-10-05,4809121.958500001
2020-10-06,4809121.958500001
2020-10-07,4809121.958500001
2020-10-08,4850848.958500001
2020-10-09,4850848.958500001
2020-10-12,4850848.958500001
2020-10-13,4850848.958500001
2020-10-14,4850848.958500001
2020-10-15,4850848.958500001
2020-10-16,4850848.958500001
2020-10-19,4850848.958500001
2020-10-20,4850848.958500001
2020-10-21,4850848.958500001
2020-10-22,4847218.958500001
2020-10-23,4838818.958500001
2020-10-26,4838818.958500001
2020-10-27,4838818.958500001
2020-10-28,4895868.958500001
2020-10-29,4889510.567100001
2020-10-30,4889510.567100001
2020-11-02,4889510.567100001
2020-11-04,4889510.567100001
2020-11-05,4889510.567100001
2020-11-06,4889510.567100001
2020-11-09,4889510.567100001
2020-11-10,4928194.0287999995
2020-11-11,4928194.0287999995
2020-11-12,4928194.0287999995
2020-11-13,4811898.5272
2020-11-16,4811898.5272
2020-11-17,4874410.5272
2020-11-18,4874410.5272
2020-11-19,4874410.5272
2020-11-20,4874410.5272
2020-11-24,4874410.5272
2020-11-25,4874410.5272
2020-11-26,4874410.5272
2020-11-27,4874410.5272
2020-11-30,4874410.5272
2020-12-01,4874410.5272
2020-12-02,4732330.639400001
2020-12-03,4732330.639400001
2020-12-04,4732330.639400001
2020-12-07,4732330.639400001
2020-12-08,4722154.639400001
2020-12-09,4710303.9734000005
2020-12-10,4710303.9734000005
2020-12-11,4710303.9734000005
2020-12-14,4710303.9734000005
2020-12-15,4710303.9734000005
2020-12-16,4710303.9734000005
2020-12-17,4710303.9734000005
2020-12-18,4710303.9734000005
2020-12-21,4710303.9734000005
2020-12-22,4710303.9734000005
2020-12-23,4853103.9734
2020-12-24,4853103.9734
2020-12-25,4893803.9734
2020-12-28,4976608.9734
2020-12-29,5128298.9734
2020-12-30,5128298.9734
2021-01-04,5128298.9734
2021-01-05,5128298.9734
2021-01-06,5128298.9734
2021-01-07,5438570.9734
2021-01-08,5438570.9734
2021-01-12,5438570.9734
2021-01-13,5388919.987
2021-01-14,5388919.987
2021-01-15,5388919.987
2021-01-18,5388919.987
2021-01-19,5388919.987
2021-01-20,5388919.987
2021-01-21,5388919.987
2021-01-22,5388919.987
2021-01-25,5388919.987
2021-01-26,5388919.987
2021-01-27,5388919.987
2021-01-28,5388919.987
2021-01-29,5388919.987
2021-02-01,5388919.987
2021-02-02,5503237.987
2021-02-03,5503237.987
2021-02-04,5503237.987
2021-02-05,5503237.987
2021-02-08,5533541.987
2021-02-09,5539324.387
2021-02-10,5555554.387
2021-02-12,5555554.387
2021-02-15,5555554.387
2021-02-16,5555554.387
2021-02-17,5555554.387
2021-02-18,5555554.387
2021-02-19,5555554.387
2021-02-22,5555554.387
2021-02-24,5555554.387
2021-02-25,5565284.387
2021-02-26,5565284.387
2021-03-01,5565284.387
2021-03-02,5565284.387
2021-03-03,5565284.387
2021-03-04,5565284.387
2021-03-05,5565284.387
2021-03-08,5565284.387
2021-03-09,5594202.387
2021-03-10,5594202.387
2021-03-11,5594202.387
2021-03-12,5656862.387
2021-03-15,5656862.387
2021-03-16,5656862.387
2021-03-17,5656862.387
2021-03-18,5656862.387
2021-03-19,5656862.387
